uf,tipoImovel,complemento,endereco,codigoMobile,cep,bairro,metragem,numero,codigoExterno,id,DATA_REGARGA,cidade,ativo
CE,RESIDENCIAL,AP 606 BL 1 (ANTURIO) ED LES JARDINS,R BENTO ALBUQUERQUE,,60192050,COCO,63,2500,3635,783083,2025-09-23 11:18:37,FORTALEZA,True
CE,APARTAMENTO                   ,AP 904 TORRE VERBENA ED LES JARDINS,R BENTO ALBUQUERQUE,,60190080,COCO                                                            ,,2500,2702,183619,2025-09-23 11:18:37,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 902 ED VILLA ROMANA,R BENTO ALBUQUERQUE,,60190080,COCO                                                            ,,1001,2689,182222,2025-09-23 11:18:39,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP701  ED MEDINA,R BENTO ALBUQUERQUE,,60190080,COCO                                                            ,,1190,2342,179106,2025-09-23 11:18:39,FORTALEZA                                                       ,True
CE,APARTAMENTO,AP 402 RES CASA BRANCA,R- BENTO ALBUQUERQUE,,60190080,COCO,,1360,3462,685626,2025-09-23 11:18:39,FORTALEZA,True
CE,APARTAMENTO,AP 802 ED JONAS CARDOSO,R- BENTO ALBUQUERQUE,,60190080,COCO,,1021,3504,700645,2025-09-23 11:18:39,FORTALEZA,True
CE,APARTAMENTO,AP 101 ED RHONNE,R- BENTO ALBUQUERQUE,,60190080,COCO,,1633,3589,762939,2025-09-23 11:18:39,FORTALEZA,True
CE,APARTEMENTO,AP 601 ED PALAZZO DON GIOVANNI,R- BENTO ALBUQUERQUE,,60190080,COCO,,895,3519,738984,2025-09-23 11:18:39,FOTALEZA,True
CE,APARTAMENTO,AP 1502 ED PALAZZO DOM GIOVANE,R- BENTO ALBUQUERQUE,,60190080,COCO,,895,2877,242226,2025-09-23 11:18:39,FORTALEZA,True
CE,APARTAMENTO,AP 1801 TORRE RODES ALPHA ED LIVING RESORT,R- BENTO ALBUQUERQUE,,60191355,MANOEL DIAS BRANCO,,3300,4059,1045797,2025-09-23 11:18:39,FORTALEZA,True
CE,APARTAMENTO,AP 301 ED RHONNE,R- BENTO ALBUQUERQUE,,60190080,COCO,,1633,3564,762869,2025-09-23 11:18:39,FORTALEZA,True
CE,APARTAMENTO,AP 701 ED VILLA ROMANA,R-BENTO ALBUQUERQUE,,60190080,COCO,,1001,3206,682906,2025-09-23 11:18:39,FORTALEZA,True
CE,CASA,,R- BERNADETE MARIA LEAL,,60811015,SALINAS,,40,3066,546117,2025-09-23 11:18:41,FORTALEZA,True
CE,CASA                          , ,R BIAS MENDES,,60541610,BOM SUCESSO                                                     ,,1376,1172,142547,2025-09-23 11:18:41,FORTALEZA                                                       ,True
CE,CASA                          , ,R BIAS MENDES,,60541610,BOM SUCESSO                                                     ,,1366,1165,142546,2025-09-23 11:18:41,FORTALEZA                                                       ,True
CE,,AP 202 BL 09 COND RESD PARQUE SAMAMBAIA,R BIAS MENDES,,60541902,BONSUCESSO,0,1301,4964,1541636,2025-09-23 11:18:41,FORTALEZA,True
CE,RESIDENCIAL/COMERCIAL,,R BISMARK,,60710110,PARANGABA,175,286,4771,1538475,2025-09-23 11:18:41,FORTALEZA,True
CE,APARTAMENTO                   ,AP 04,R B (LOTEAMENTO EXPEDICIONARIOS I),,60745530,PARQUE DOIS IRMÃOS                                              ,,353,2659,171781,2025-09-23 11:18:41,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 02,R B (LOTEAMENTO EXPEDICIONARIOS I),,60745530,PARQUE DOIS IRMÃOS                                              ,,353,2657,171779,2025-09-23 11:18:41,FORTALEZA                                                       ,True
CE,LOJA                          ,LOJA 01,R B (LOTEAMENTO EXPEDICIONARIOS I),,60745530,PARQUE DOIS IRMÃOS                                              ,,353,2661,171782,2025-09-23 11:18:41,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 03,R B (LOTEAMENTO EXPEDICIONARIOS I),,60745530,PARQUE DOIS IRMÃOS                                              ,,353,2658,171780,2025-09-23 11:18:41,FORTALEZA                                                       ,True
CE,,AP 407 BL 11 ED FOR LIFE MARAPONGA DIVERSÃO,R B LOTEAMENTO MRV MAGIS IV ,,,RACHEL DE QUEIROZ ,,51,4453,1323340,2025-09-23 11:18:41,FORTALEZA,True
CE,,"QUADRA Q-16, SALA 5, ED SHOPPING CENTER TIROL",R- BLUMENAU,,61760320,CENTRO,,0,4489,1477436,2025-09-23 11:18:43,EUSEBIO,True
CE,,"QUADRA Q-16, SALA 8, ED SHOPPING CENTER TIROL",R- BLUMENAU,,61760320,CENTRO,,0,4493,1477439,2025-09-23 11:18:43,EUSEBIO,True
CE,COMERCIAL,SALA 13 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-13,,61760320,CENTRO,36,0,4498,1538381,2025-09-23 11:18:43,EUSEBIO,True
CE,COMERCIAL,BOX 15 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,8,0,4858,1538530,2025-09-23 11:18:43,EUSEBIO,True
CE,COMERCIAL,SALA 38 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,37,0,4523,1538405,2025-09-23 11:18:43,EUSEBIO,True
CE,COMERCIAL,SALA 31 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,35,0,4516,1538398,2025-09-23 11:18:43,EUSEBIO,True
CE,COMERCIAL,SALA 4 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,37,0,4488,1538377,2025-09-23 11:18:43,EUSEBIO,True
CE,COMERCIAL,BOX 6 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,11,0,4849,1538521,2025-09-23 11:18:43,EUSEBIO,True
CE,COMERCIAL,BOX 20 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,11,0,4863,1538535,2025-09-23 11:18:43,EUSEBIO,True
CE,COMERCIAL,BOX 21 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,15,0,4864,1538536,2025-09-23 11:18:43,EUSEBIO,True
CE,COMERCIAL,BOX 7 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,11,0,4850,1538522,2025-09-23 11:18:45,EUSEBIO,True
CE,COMERCIAL,BOX 8 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,45,0,4851,1538523,2025-09-23 11:18:45,EUSEBIO,True
CE,COMERCIAL,BOX 3 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,11,0,4846,1538518,2025-09-23 11:18:45,EUSEBIO,True
CE,COMERCIAL,BOX 22 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,19,0,4865,1538537,2025-09-23 11:18:45,EUSEBIO,True
CE,COMERCIAL,BOX 12 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,8,0,4855,1538527,2025-09-23 11:18:45,EUSEBIO,True
CE,COMERCIAL,BOX 10 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,8,0,4853,1538525,2025-09-23 11:18:47,EUSEBIO,True
CE,COMERCIAL,BOX 13 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,8,0,4856,1538528,2025-09-23 11:18:47,EUSEBIO,True
CE,COMERCIAL,BOX 14 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,8,0,4857,1538529,2025-09-23 11:18:47,EUSEBIO,True
CE,COMERCIAL,BOX 18 ED. SHOPPING CENTER TIROL,R BLUMENAU -QUADRA Q-16,,61760320,CENTRO,11,0,4861,1538533,2025-09-23 11:18:47,EUSEBIO,True
CE,COMERCIAL,LOJA 18 ED. SHOPPING CENTER TIROL,R BLUMENAU QUADRA Q16,,61760320,CENTRO,86,0,4560,1538424,2025-09-23 11:18:47,EUSEBIO,True
CE,COMERCIAL,SALA 18 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,37,0,4503,1538386,2025-09-23 11:18:49,EUSEBIO,True
CE,COMERCIAL,SALA 17 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,36,0,4502,1538385,2025-09-23 11:18:49,EUSEBIO,True
CE,COMERCIAL,SALA 15 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,36,0,4500,1538383,2025-09-23 11:18:49,EUSEBIO,True
CE,COMERCIAL,SALA 40 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,37,0,4525,1538407,2025-09-23 11:18:49,EUSEBIO,True
CE,COMERCIAL,SALA 19 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,36,0,4504,1538387,2025-09-23 11:18:49,EUSEBIO,True
CE,COMERCIAL,SALA 12 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,37,0,4497,1538380,2025-09-23 11:18:49,EUSEBIO,True
CE,COMERCIAL,SALA 39 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,35,0,4524,1538406,2025-09-23 11:18:49,EUSEBIO,True
CE,COMERCIAL,SALA 25 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,35,0,4510,1538392,2025-09-23 11:18:49,EUSEBIO,True
CE,LOJA ,ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,,CENTRO,,0 LOJA 14,4541,1496783,2025-09-23 11:18:49,EUSEBIO ,True
CE,COMERCIAL,SALA 11 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,36,0,4496,1538379,2025-09-23 11:18:49,EUSEBIO,True
CE,COMERCIAL,SALA 24 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,37,0,4509,1538391,2025-09-23 11:18:51,EUSEBIO,True
CE,COMERCIAL,SALA 33 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,35,0,4518,1538400,2025-09-23 11:18:51,EUSEBIO,True
CE,COMERCIAL,LOJA 17 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,86,0,4544,1538421,2025-09-23 11:18:51,EUSEBIO,True
CE,COMERCIAL,SALA 30 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,37,0,4515,1538397,2025-09-23 11:18:51,EUSEBIO,True
CE,COMERCIAL,LOJA 07 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,36,0,4534,1538415,2025-09-23 11:18:51,EUSEBIO,True
CE,COMERCIAL,LOJA 05 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,19,0,4532,1538413,2025-09-23 11:18:51,EUSEBIO,True
CE,COMERCIAL,SOBRELOJA ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,513,0,4527,1538409,2025-09-23 11:18:51,EUSEBIO,True
CE,COMERCIAL,LOJA 08 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,37,0,4535,1538416,2025-09-23 11:18:51,EUSEBIO,True
CE,COMERCIAL,LOJA 04 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,17,0,4531,1538412,2025-09-23 11:18:51,EUSEBIO,True
CE,COMERCIAL,LOJA 15 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,36,0,4542,1538420,2025-09-23 11:18:53,EUSEBIO,True
CE,COMERCIAL,LOJA 13 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,36,0,4540,1538419,2025-09-23 11:18:53,EUSEBIO,True
CE,COMERCIAL,LOJA 03 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,18,0,4530,1538411,2025-09-23 11:18:53,EUSEBIO,True
CE,COMERCIAL,SALA 16 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,37,0,4501,1538384,2025-09-23 11:18:53,EUSEBIO,True
CE,COMERCIAL,LOJA 06 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,18,0,4533,1538414,2025-09-23 11:18:53,EUSEBIO,True
CE,COMERCIAL,SALA 34 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,37,0,4519,1538401,2025-09-23 11:18:53,EUSEBIO,True
CE,COMERCIAL,SALA 14 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,37,0,4499,1538382,2025-09-23 11:18:55,EUSEBIO,True
CE,COMERCIAL,SALA 27 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,35,0,4512,1538394,2025-09-23 11:18:55,EUSEBIO,True
CE,COMERCIAL,SALA 28 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,37,0,4513,1538395,2025-09-23 11:18:55,EUSEBIO,True
CE,COMERCIAL,LOJA 02 ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16,,61760320,CENTRO,21,0,4529,1538410,2025-09-23 11:18:55,EUSEBIO,True
CE,,ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16 ,,,CENTRO,,0 LOJA 10,4537,1496728,2025-09-23 11:18:57,EUSEBIO ,True
CE,LOJA,ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16 ,,,CENTRO,,0 LOJA 16,4543,1496726,2025-09-23 11:18:57,EUSEBIO ,True
CE,LOJA ,ED. SHOPPING CENTER TIROL,R BLUMENAU-QUADRA Q-16 ,,,CENTRO,,0 LOJA 12 ,4539,1496781,2025-09-23 11:18:57,EUSEBIO,True
CE,,SALA 2 ED. SHOPPING CENTER TIROL,R- BLUMENAU -QUADRA Q-16,,61760320,CENTRO,37,0,4486,1467701,2025-09-23 11:18:57,EUSEBIO,True
CE,,SALA 3 ED. SHOPPING CENTER TIROL,R- BLUMENAU -QUADRA Q-16,,61760320,CENTRO,36,0,4487,1467696,2025-09-23 11:18:57,EUSEBIO,True
CE,,SALA 7 ED. SHOPPING CENTER TIROL,R- BLUMENAU -QUADRA Q-16,,61760320,CENTRO,36,0,4492,1477246,2025-09-23 11:18:57,EUSEBIO,True
CE,,LOJA 01 ED. SHOPPING CENTER TIROL,R- BLUMENAU-QUADRA Q-16,,61760320,CENTRO,21,0,4528,1459384,2025-09-23 11:18:57,EUSEBIO,True
CE,,SALA 9 ED. SHOPPING CENTER TIROL,R- BLUMENAU-QUADRA Q-16,,61760320,CENTRO,,0,4494,1505905,2025-09-23 11:18:57,EUSEBIO,True
CE,,SALA 10 ED. SHOPPING CENTER TIROL,R- BLUMENAU-QUADRA Q-16,,61760320,CENTRO,,0,4495,1505904,2025-09-23 11:18:57,EUSEBIO,True
CE,CASA                          ,ALTOS,R BOA VIAGEM,,60011000,FARIAS BRITO                                                    ,,136,1163,142544,2025-09-23 11:18:59,FORTALEZA                                                       ,True
CE,CASA                          , ,R BOA VIAGEM,,60011000,FARIAS BRITO                                                    ,,134,1155,142540,2025-09-23 11:18:59,FORTALEZA                                                       ,True
CE,CASA                          ,ALTOS,R BOA VIAGEM,,60011000,FARIAS BRITO                                                    ,,134,1178,142551,2025-09-23 11:18:59,FORTALEZA                                                       ,True
CE,CASA                          , ,R BOA VIAGEM,,60011000,FARIAS BRITO                                                    ,,136,1143,142536,2025-09-23 11:18:59,FORTALEZA                                                       ,True
CE,LOJA                          , ,R BOA VISTA,,60510010,HENRIQUE JORGE                                                  ,,1040,1969,142750,2025-09-23 11:18:59,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 1002  ED QUARI RESIDENCE CLUB,R BOGOTA,,60000000,PARANGABA                                                       ,,200,2306,83197,2025-09-23 11:18:59,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 903 ED QUARI RESIDENCE CLUB,R BOGOTA,,60740760,PARANGABA                                                       ,,200,2305,92195,2025-09-23 11:18:59,FORTALEZA                                                       ,True
CE,COMERCIAL,P/Q-1,R BOGOTA,,60714060,ITAPERI,1398,0,4174,1335382,2025-09-23 11:18:59,FORTALEZA,True
CE,APARTAMENTO                   ,AP 606 ED QUARI RESIDENCE CLUB,R BOGOTA,,60740760,PARANGABA                                                       ,,200,2302,77415,2025-09-23 11:18:59,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 705 ED QUARI RESIDENCE CLUB,R BOGOTA,,60740760,PARANGABA                                                       ,,200,2304,85102,2025-09-23 11:18:59,FORTALEZA                                                       ,True
CE,RESIDENCIAL,GARAGEM 66  ED QUARI RESIDENCE CLUB,R BOGOTA,,60714060,ITAPERI,12,200,4553,1538423,2025-09-23 11:19:02,FORTALEZA,True
CE,APARTAMENTO                   ,AP 303 ED QUARI RESIDENCE CLUB,R BOGOTA,,60740760,PARANGABA                                                       ,,200,2299,89809,2025-09-23 11:19:02,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP 804 ED QUARI RESIDENCE CLUB,R BOGOTA,,60740760,PARANGABA                                                       ,,200,2303,89812,2025-09-23 11:19:02,FORTALEZA                                                       ,True
CE,APARTAMENTO                   ,AP404 ED QUARI RESIDENCE CLUB,R BOGOTA,,60740760,PARANGABA                                                       ,,200,2300,89017,2025-09-23 11:19:02,FORTALEZA                                                       ,True
