codigoExterno,endereco,numero,complemento,bairro,cidade,uf,cep,tipoImovel,metragem,status
4366,R- ARQUITETO REGINALDO RANGEL,155,AP 1501 ED VITORIA PARK,COCO,FORTALEZA,CE,60192320,APARTAMENTO,68,Ativo
2813,R ARTHUR DE SOUZA,2011,AP 107 B 01 MORATTA COND CLUB                                   ,MONDUBIM                                                        ,FORTALEZA                                                       ,CE,60763290,APARTAMENTO                   ,,Ativo
3472,R- ARTHUR FACANHA,66,AP 1905 ED EMILIO HINKO,MUCURIPE,FORTALEZA,CE,60175130,APARTAMENTO,,Ativo
4054,R. Artur Carioca Serpa,1163,AP 201 BL 23,messejana,Fortaleza,CE,60871430,apartamento,,Ativo
4190,R- ARTUR DE SOUSA,2011,AP 211 BL 02 TIPO E MORATTA CONDOMINIO CLUB,PLANALTO AYRTON SENA ,FORTALEZA,CE,60766120,APARTAMENTO,,Ativo
0092,R ASSIS CHATEAUBRIAND,260,AP 302 ED ASSIS CHATEAUBRIAND,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60135200,APARTAMENTO                   ,,Ativo
2544,R AVELEDO,501, APTº 601 TORRE 2 ED SAN GABRIEL,MESSEJANA                                                       ,FORTALEZA                                                       ,CE,60871210,APARTAMENTO                   ,,Ativo
2439,R AVELEDO,501,AP 905 TORRE 1 ED SAN GABRIEL,MESSEJANA                                                       ,FORTALEZA                                                       ,CE,60871210,APARTAMENTO                   ,,Ativo
2712,R AVELEDO,501,AP 1001 TORRE 2 ED SAN GABRIEL,MESSEJANA                                                       ,FORTALEZA                                                       ,CE,60871210,APARTAMENTO                   ,,Ativo
2455,R AVELEDO,501,AP 1301 TORRE 2 ED SAN GABRIEL,MESSEJANA                                                       ,FORTALEZA                                                       ,CE,60871210,APARTAMENTO                   ,,Ativo
3444,R- AVELEDO,501,AP 206 TORRE 2 ED SAN GABRIEL,MESSEJANA,FORTALEZA,CE,60871210,APARTAMENTO,,Ativo
3444,R- AVELEDO,501,AP 206 TORRE 2 ED SAN GABRIEL,MESSEJANA,FORTALEZA,CE,60871210,APARTAMENTO,,Ativo
3987,R-  BAMBUI,122 ,ALTOS,BARRA DO CEARÁ,FORTALEZA,CE,60333020,CASA,,Ativo
2398,R BANDEIRANTES,11, ,PARANGABA                                                       ,FORTALEZA                                                       ,CE,60710020,CASA                          ,,Ativo
2757,R BARAO DE ARACATI,1393,AP 202 ED THIAGO LACERDA                                  ,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60115081,APARTAMENTO                   ,,Ativo
3267,R BARAO DE ARACATI,2420,AP 101 ED ADRIANO REIS,JOAQUIM TÁVORA,FORTALEZA,CE,60115082,APARTAMENTO,,Ativo
1844,R BARAO DE ARACATI,1932,AP 203 ED JOSE ISAAC PONTES NETO,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60115081,APARTAMENTO                   ,,Ativo
4333,R BARAO DE ARACATI,822,,MEIRELES,FORTALEZA,CE,60115080,RESIDENCIAL/COMERCIAL,23,Ativo
4611,R BARAO DE ARACATI,2050 AP 401,ED MONTVERNON,ALDEOTA,FORTALEZA ,CE,,APARTAMENTO ,,Ativo
3122,R- BARAO DE ARACATI,2440,AP 301 ED RIVIERA,ALDEOTA,FORTALEZA,CE,60115080,APARTAMENTO,,Ativo
2861,R- BARAO DE ARACATI,1393,AP 102 ED THIAGO LACERDA,ALDEOTA,FORTALEZA,CE,60115081,APARTAMENTO,,Ativo
1709,R BARAO DE ARATANHA,219,,CENTRO,FORTALEZA,CE,60050070,PONTO COMERCIAL,,Ativo
1214,R BARAO DE ARATANHA,836,LJ: C,CENTRO                                                          ,FORTALEZA                                                       ,CE,60050070,PONTO COMERCIAL               ,,Ativo
4714,R BARAO DO RIO BRANCO,1071,SALA 810 ED LOBRAS,CENTRO,FORTALEZA,CE,60025060,COMERCIAL,27,Ativo
4725,R BARAO DO RIO BRANCO,1071,SALA 811 ED LOBRAS,CENTRO,FORTALEZA,CE,60025060,COMERCIAL,27,Ativo
2714,R BARAO DO RIO BRANCO,2140, ,JOSE BONIFACIO                                                  ,FORTALEZA                                                       ,CE,60025062,PONTO COMERCIAL               ,,Ativo
2533,R BARBALHA,300,AP 601 ED COLINA DE ROMA,VARJOTA                                                         ,FORTALEZA                                                       ,CE,60165100,APARTAMENTO                   ,,Ativo
1950,R BARBALHA,300,AP 202 ED COLINA DE ROMA,VARJOTA                                                         ,FORTALEZA                                                       ,CE,60165100,APARTAMENTO                   ,,Ativo
0170,R BARBARA DE ALENCAR,1697, ,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60140000,CASA                          ,,Ativo
2956,R- BARBARA DE ALENCAR,601,,CENTRO,FORTALEZA,CE,60140000,PONTO,,Ativo
2808,R BARBOSA DE FREITAS,1824,AP 202 ED CRISTAL III                                           ,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60170021,APARTAMENTO                   ,,Ativo
2548,R BARBOSA DE FREITAS,815,AP 801 ED BRAGANCA,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60170020,APARTAMENTO                   ,,Ativo
1736,R BARBOSA DE FREITAS,1990, ,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60170021,CASA                          ,,Ativo
1224,R BARBOSA DE FREITAS,2561,AP 802 ED MELBOURNE PLACE,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60170021,APARTAMENTO                   ,,Ativo
1226,R BARBOSA DE FREITAS,2561,AP 601 ED MELBOURNE PLACE,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60170021,APARTAMENTO                   ,,Ativo
4890,R BARBOSA DE FREITAS,1850,AP 2100 ED LUZIA DE MORIAIS,ALDEOTA,FORTALEZA,CE,60170021,RESIDENCIAL,230,Ativo
1517,R BARBOSA DE FREITAS,1850,AP 2100 ED LUZIA DE MORAES,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60170021,APARTAMENTO                   ,,Ativo
2503,R BARBOSA DE FREITAS,815,AP 701 ED BRAGANCA,MEIRELES                                                        ,FORTALEZA                                                       ,CE,60170020,APARTAMENTO                   ,,Ativo
3752,R- BARBOSA DE FREITAS,941,AP 1801 ED PIEMONT,ALDEOTA,FORTALEZA,CE,60170021,APARTAMENTO,,Ativo
0880,R- BARBOSA DE FREITAS,229,APT 203 ED PERSONALITE JOAO CIDRAO,MEIRELES,FORTALEZA,CE,60170020,APARTAMENTO,,Ativo
1994,R BARROS LEAL,2244, ,TAUAPE                                                          ,FORTALEZA                                                       ,CE,60120060,CASA                          ,,Ativo
1656,R BATISTA DE OLIVEIRA,234,AP 601 ED PABLO NERUDA,PAPICU                                                          ,FORTALEZA                                                       ,CE,60176030,APARTAMENTO                   ,,Ativo
3535,R- BATISTA DE OLIVEIRA,734,AP 501 ED CAROLINA,PAPICU,FORTALEZA,CE,60176030,APARTAMENTO,,Ativo
3346,R- BEATRIZ,8,LOTE 8 QUADRA 15,BARROSO,FORTALEZA,CE,60864267,TERRENO,,Ativo
3770,R- BELA FLOR,90,,BOM FUTURO,FORTALEZA,CE,60410349,CASA,,Ativo
4700,R BELO HORIZONTE,2830,AP 426 BL B COND BARCELONA,JOQUEI CLUBE,FORTALEZA,CE,60440192,APARTAMENTO ,80,Ativo
2285,R BELOS PORTOS,652, ,PASSARE                                                         ,FORTALEZA                                                       ,CE,60862280,CASA                          ,,Ativo
2540,R BENI CARVALHO,660,AP 1100 ED LEGACY PLACE,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60135400,APARTAMENTO                   ,,Ativo
0323,R BENI CARVALHO,634,AP 400 ED LIRIDA MATOS,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60135400,APARTAMENTO                   ,,Ativo
1368,R BENI CARVALHO,225,AP 202 ED BRUNO AGUIAR PESSOA                                   ,DIONISIO TORRES                                                 ,FORTALEZA                                                       ,CE,60135400,APARTAMENTO                   ,,Ativo
2733,R BENI CARVALHO,666,AP 1500 ED ALDEOTA PARK                                         ,ALDEOTA                                                         ,FORTALEZA                                                       ,CE,60135400,APARTAMENTO                   ,,Ativo
4677,R BENJAMIM BRASIL ,1100,AP 205 BL 05 COND MAGNOLIA ,MONDUBIM,FORTALEZA ,CE,,,,Ativo
1600,R BENTO ALBUQUERQUE,2500,AP 601 (ANTURIO) LES JARDINS,COCO,FORTALEZA,CE,60190080,RESIDENCIAL,,Ativo
2458,R BENTO ALBUQUERQUE,895,AP 702 ED PALAZZO DOM GIOVANE,COCO                                                            ,FORTALEZA                                                       ,CE,60190080,APARTAMENTO                   ,,Ativo
2082,R BENTO ALBUQUERQUE,1600,AP 402 ED JADE,COCO                                                            ,FORTALEZA                                                       ,CE,60190080,APARTAMENTO                   ,,Ativo
1446,R BENTO ALBUQUERQUE,2500,AP 104 BL 03 VERBENA COND LES JARDINS,COCO                                                            ,FORTALEZA                                                       ,CE,60190080,APARTAMENTO                   ,,Ativo
2108,R BENTO ALBUQUERQUE,2500,AP 604 BL 4 ED LES JARDINS,COCO                                                            ,FORTALEZA                                                       ,CE,60190080,APARTAMENTO                   ,,Ativo
3635,R BENTO ALBUQUERQUE,2500,AP 606 BL 1 (ANTURIO) ED LES JARDINS,COCO,FORTALEZA,CE,60192050,RESIDENCIAL,63,Ativo
2702,R BENTO ALBUQUERQUE,2500,AP 904 TORRE VERBENA ED LES JARDINS,COCO                                                            ,FORTALEZA                                                       ,CE,60190080,APARTAMENTO                   ,,Ativo
2689,R BENTO ALBUQUERQUE,1001,AP 902 ED VILLA ROMANA,COCO                                                            ,FORTALEZA                                                       ,CE,60190080,APARTAMENTO                   ,,Ativo
2342,R BENTO ALBUQUERQUE,1190,AP701  ED MEDINA,COCO                                                            ,FORTALEZA                                                       ,CE,60190080,APARTAMENTO                   ,,Ativo
3462,R- BENTO ALBUQUERQUE,1360,AP 402 RES CASA BRANCA,COCO,FORTALEZA,CE,60190080,APARTAMENTO,,Ativo
2877,R- BENTO ALBUQUERQUE,895,AP 1502 ED PALAZZO DOM GIOVANE,COCO,FORTALEZA,CE,60190080,APARTAMENTO,,Ativo
4059,R- BENTO ALBUQUERQUE,3300,AP 1801 TORRE RODES ALPHA ED LIVING RESORT,MANOEL DIAS BRANCO,FORTALEZA,CE,60191355,APARTAMENTO,,Ativo
3564,R- BENTO ALBUQUERQUE,1633,AP 301 ED RHONNE,COCO,FORTALEZA,CE,60190080,APARTAMENTO,,Ativo
3519,R- BENTO ALBUQUERQUE,895,AP 601 ED PALAZZO DON GIOVANNI,COCO,FOTALEZA,CE,60190080,APARTEMENTO,,Ativo
3504,R- BENTO ALBUQUERQUE,1021,AP 802 ED JONAS CARDOSO,COCO,FORTALEZA,CE,60190080,APARTAMENTO,,Ativo
3589,R- BENTO ALBUQUERQUE,1633,AP 101 ED RHONNE,COCO,FORTALEZA,CE,60190080,APARTAMENTO,,Ativo
3206,R-BENTO ALBUQUERQUE,1001,AP 701 ED VILLA ROMANA,COCO,FORTALEZA,CE,60190080,APARTAMENTO,,Ativo
3066,R- BERNADETE MARIA LEAL,40,,SALINAS,FORTALEZA,CE,60811015,CASA,,Ativo
4964,R BIAS MENDES,1301,AP 202 BL 09 COND RESD PARQUE SAMAMBAIA,BONSUCESSO,FORTALEZA,CE,60541902,,0,Ativo
1172,R BIAS MENDES,1376, ,BOM SUCESSO                                                     ,FORTALEZA                                                       ,CE,60541610,CASA                          ,,Ativo
1165,R BIAS MENDES,1366, ,BOM SUCESSO                                                     ,FORTALEZA                                                       ,CE,60541610,CASA                          ,,Ativo
4771,R BISMARK,286,,PARANGABA,FORTALEZA,CE,60710110,RESIDENCIAL/COMERCIAL,175,Ativo
2659,R B (LOTEAMENTO EXPEDICIONARIOS I),353,AP 04,PARQUE DOIS IRMÃOS                                              ,FORTALEZA                                                       ,CE,60745530,APARTAMENTO                   ,,Ativo
2657,R B (LOTEAMENTO EXPEDICIONARIOS I),353,AP 02,PARQUE DOIS IRMÃOS                                              ,FORTALEZA                                                       ,CE,60745530,APARTAMENTO                   ,,Ativo
2661,R B (LOTEAMENTO EXPEDICIONARIOS I),353,LOJA 01,PARQUE DOIS IRMÃOS                                              ,FORTALEZA                                                       ,CE,60745530,LOJA                          ,,Ativo
2658,R B (LOTEAMENTO EXPEDICIONARIOS I),353,AP 03,PARQUE DOIS IRMÃOS                                              ,FORTALEZA                                                       ,CE,60745530,APARTAMENTO                   ,,Ativo
4453,R B LOTEAMENTO MRV MAGIS IV ,51,AP 407 BL 11 ED FOR LIFE MARAPONGA DIVERSÃO,RACHEL DE QUEIROZ ,FORTALEZA,CE,,,,Ativo
4493,R- BLUMENAU,0,"QUADRA Q-16, SALA 8, ED SHOPPING CENTER TIROL",CENTRO,EUSEBIO,CE,61760320,,,Ativo
4489,R- BLUMENAU,0,"QUADRA Q-16, SALA 5, ED SHOPPING CENTER TIROL",CENTRO,EUSEBIO,CE,61760320,,,Ativo
4498,R BLUMENAU-QUADRA Q-13,0,SALA 13 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,36,Ativo
4864,R BLUMENAU -QUADRA Q-16,0,BOX 21 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,15,Ativo
4849,R BLUMENAU -QUADRA Q-16,0,BOX 6 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,11,Ativo
4852,R BLUMENAU -QUADRA Q-16,0,BOX 9 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,8,Ativo
4494,R BLUMENAU -QUADRA Q-16,0,SALA 9 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,36,Ativo
4850,R BLUMENAU -QUADRA Q-16,0,BOX 7 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,11,Ativo
4847,R BLUMENAU -QUADRA Q-16,0,BOX 4 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,11,Ativo
4854,R BLUMENAU -QUADRA Q-16,0,BOX 11 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,8,Ativo
4488,R BLUMENAU -QUADRA Q-16,0,SALA 4 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,37,Ativo
4516,R BLUMENAU -QUADRA Q-16,0,SALA 31 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,35,Ativo
4523,R BLUMENAU -QUADRA Q-16,0,SALA 38 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,37,Ativo
4851,R BLUMENAU -QUADRA Q-16,0,BOX 8 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,45,Ativo
4860,R BLUMENAU -QUADRA Q-16,0,BOX 17 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,12,Ativo
4844,R BLUMENAU -QUADRA Q-16,0,BOX 1 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,17,Ativo
4850,R BLUMENAU -QUADRA Q-16,0,BOX 7 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,11,Ativo
4849,R BLUMENAU -QUADRA Q-16,0,BOX 6 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,11,Ativo
4845,R BLUMENAU -QUADRA Q-16,0,BOX 2 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,11,Ativo
4854,R BLUMENAU -QUADRA Q-16,0,BOX 11 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,8,Ativo
4850,R BLUMENAU -QUADRA Q-16,0,BOX 7 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,11,Ativo
4860,R BLUMENAU -QUADRA Q-16,0,BOX 17 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,12,Ativo
4849,R BLUMENAU -QUADRA Q-16,0,BOX 6 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,11,Ativo
4494,R BLUMENAU -QUADRA Q-16,0,SALA 9 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,36,Ativo
4856,R BLUMENAU -QUADRA Q-16,0,BOX 13 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,8,Ativo
4488,R BLUMENAU -QUADRA Q-16,0,SALA 4 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,37,Ativo
4845,R BLUMENAU -QUADRA Q-16,0,BOX 2 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,11,Ativo
4854,R BLUMENAU -QUADRA Q-16,0,BOX 11 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,8,Ativo
4852,R BLUMENAU -QUADRA Q-16,0,BOX 9 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,8,Ativo
4861,R BLUMENAU -QUADRA Q-16,0,BOX 18 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,11,Ativo
4560,R BLUMENAU QUADRA Q16,0,LOJA 18 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,86,Ativo
4504,R BLUMENAU-QUADRA Q-16,0,SALA 19 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,36,Ativo
4524,R BLUMENAU-QUADRA Q-16,0,SALA 39 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,35,Ativo
4525,R BLUMENAU-QUADRA Q-16,0,SALA 40 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,37,Ativo
4500,R BLUMENAU-QUADRA Q-16,0,SALA 15 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,36,Ativo
4502,R BLUMENAU-QUADRA Q-16,0,SALA 17 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,36,Ativo
4529,R BLUMENAU-QUADRA Q-16,0,LOJA 02 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,21,Ativo
4521,R BLUMENAU-QUADRA Q-16,0,SALA 36 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,37,Ativo
4522,R BLUMENAU-QUADRA Q-16,0,SALA 37 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,35,Ativo
4511,R BLUMENAU-QUADRA Q-16,0,SALA 26 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,37,Ativo
4511,R BLUMENAU-QUADRA Q-16,0,SALA 26 ED. SHOPPING CENTER TIROL,CENTRO,EUSEBIO,CE,61760320,COMERCIAL,37,Ativo
